data_pid,water_lvl,lib_cap
1065215000,338.62,22.27
1065215000,338.63,22.3
1065215000,338.64,22.34
1065215000,338.65,22.38
1065215000,338.66,22.42
1065215000,338.67,22.46
1065215000,338.68,22.49
1065215000,338.69,22.53
1065215000,338.7,22.57
1065215000,338.71,22.61
1065215000,338.72,22.65
1065215000,338.73,22.68
1065215000,338.74,22.72
1065215000,338.75,22.76
1065215000,338.76,22.8
1065215000,338.77,22.84
1065215000,338.78,22.87
1065215000,338.79,22.91
1065215000,338.8,22.95
1065215000,338.81,22.99
1065215000,338.82,23.03
1065215000,338.83,23.07
1065215000,338.84,23.1
1065215000,338.85,23.14
1065215000,338.86,23.18
1065215000,338.87,23.22
1065215000,338.88,23.26
1065215000,338.89,23.3
1065215000,338.9,23.34
1065215000,338.91,23.38
1065215000,338.92,23.41
1065215000,338.93,23.45
1065215000,338.94,23.49
1065215000,338.95,23.53
1065215000,338.96,23.57
1065215000,338.97,23.61
1065215000,338.98,23.65
1065215000,338.99,23.69
1065215000,339.0,23.73
1065215000,339.01,23.76
1065215000,339.02,23.8
1065215000,339.03,23.84
1065215000,339.04,23.88
1065215000,339.05,23.92
1065215000,339.06,23.96
1065215000,339.07,24.0
1065215000,339.08,24.04
1065215000,339.09,24.08
1065215000,339.1,24.12
1065215000,339.11,24.16
1065215000,339.12,24.2
1065215000,339.13,24.24
1065215000,339.14,24.28
1065215000,339.15,24.32
1065215000,339.16,24.36
1065215000,339.17,24.4
1065215000,339.18,24.44
1065215000,339.19,24.48
1065215000,339.2,24.52
1065215000,339.21,24.56
1065215000,339.22,24.6
1065215000,339.23,24.63
1065215000,339.24,24.67
1065215000,339.25,24.71
1065215000,339.26,24.76
1065215000,339.27,24.8
1065215000,339.28,24.84
1065215000,339.29,24.88
1065215000,339.3,24.92
1065215000,339.31,24.96
1065215000,339.32,25.0
1065215000,339.33,25.04
1065215000,339.34,25.08
1065215000,339.35,25.12
1065215000,339.36,25.16
1065215000,339.37,25.2
1065215000,339.38,25.24
1065215000,339.39,25.28
1065215000,339.4,25.32
1065215000,339.41,25.36
1065215000,339.42,25.4
1065215000,339.43,25.44
1065215000,339.44,25.48
1065215000,339.45,25.52
1065215000,339.46,25.56
1065215000,339.47,25.6
1065215000,339.48,25.65
1065215000,339.49,25.69
1065215000,339.5,25.73
1065215000,339.51,25.77
1065215000,339.52,25.81
1065215000,339.53,25.85
1065215000,339.54,25.89
1065215000,339.55,25.93
1065215000,339.56,25.97
1065215000,339.57,26.01
1065215000,339.58,26.06
1065215000,339.59,26.1
1065215000,339.6,26.14
1065215000,339.61,26.18
1065215000,339.62,26.22
1065215000,339.63,26.26
1065215000,339.64,26.3
1065215000,339.65,26.35
1065215000,339.66,26.39
1065215000,339.67,26.43
1065215000,339.68,26.47
1065215000,339.69,26.51
1065215000,339.7,26.55
1065215000,339.71,26.6
1065215000,339.72,26.64
1065215000,339.73,26.68
1065215000,339.74,26.72
1065215000,339.75,26.76
1065215000,339.76,26.8
1065215000,339.77,26.85
1065215000,339.78,26.89
1065215000,339.79,26.93
1065215000,339.8,26.97
1065215000,339.81,27.01
1065215000,339.82,27.06
1065215000,339.83,27.1
1065215000,339.84,27.14
1065215000,339.85,27.18
1065215000,339.86,27.23
1065215000,339.87,27.27
1065215000,339.88,27.31
1065215000,339.89,27.35
1065215000,339.9,27.39
1065215000,339.91,27.44
1065215000,339.92,27.48
1065215000,339.93,27.52
1065215000,339.94,27.56
1065215000,339.95,27.61
1065215000,339.96,27.65
1065215000,339.97,27.69
1065215000,339.98,27.74
1065215000,339.99,27.78
1065215000,340.0,27.82
1065215000,340.01,27.86
1065215000,340.02,27.91
1065215000,340.03,27.95
1065215000,340.04,27.99
1065215000,340.05,28.03
1065215000,340.06,28.08
1065215000,340.07,28.12
1065215000,340.08,28.16
1065215000,340.09,28.21
1065215000,340.1,28.25
1065215000,340.11,28.29
1065215000,340.12,28.34
1065215000,340.13,28.38
1065215000,340.14,28.42
1065215000,340.15,28.47
1065215000,340.16,28.51
1065215000,340.17,28.55
1065215000,340.18,28.6
1065215000,340.19,28.64
1065215000,340.2,28.68
1065215000,340.21,28.73
1065215000,340.22,28.77
1065215000,340.23,28.81
1065215000,340.24,28.86
1065215000,340.25,28.9
1065215000,340.26,28.94
1065215000,340.27,28.99
1065215000,340.28,29.03
1065215000,340.29,29.08
1065215000,340.3,29.12
1065215000,340.31,29.16
1065215000,340.32,29.21
1065215000,340.33,29.25
1065215000,340.34,29.3
1065215000,340.35,29.34
1065215000,340.36,29.38
1065215000,340.37,29.43
1065215000,340.38,29.47
1065215000,340.39,29.52
1065215000,340.4,29.56
1065215000,340.41,29.6
1065215000,340.42,29.65
1065215000,340.43,29.69
1065215000,340.44,29.74
1065215000,340.45,29.78
1065215000,340.46,29.83
1065215000,340.47,29.87
1065215000,340.48,29.91
1065215000,340.49,29.96
1065215000,340.5,30.0
1065215000,340.51,30.05
1065215000,340.52,30.09
1065215000,340.53,30.14
1065215000,340.54,30.18
1065215000,340.55,30.23
1065215000,340.56,30.27
1065215000,340.57,30.32
1065215000,340.58,30.36
1065215000,340.59,30.4
1065215000,340.6,30.45
1065215000,340.61,30.49
1065215000,340.62,30.54
1065215000,340.63,30.58
1065215000,340.64,30.63
1065215000,340.65,30.67
1065215000,340.66,30.72
1065215000,340.67,30.76
1065215000,340.68,30.81
1065215000,340.69,30.85
1065215000,340.7,30.9
1065215000,340.71,30.95
1065215000,340.72,30.99
1065215000,340.73,31.04
1065215000,340.74,31.08
1065215000,340.75,31.13
1065215000,340.76,31.17
1065215000,340.77,31.22
1065215000,340.78,31.26
1065215000,340.79,31.31
1065215000,340.8,31.35
1065215000,340.81,31.4
1065215000,340.82,31.44
1065215000,340.83,31.49
1065215000,340.84,31.54
1065215000,340.85,31.58
1065215000,340.86,31.63
1065215000,340.87,31.67
1065215000,340.88,31.72
1065215000,340.89,31.76
1065215000,340.9,31.81
1065215000,340.91,31.86
1065215000,340.92,31.9
1065215000,340.93,31.95
1065215000,340.94,31.99
1065215000,340.95,32.04
1065215000,340.96,32.09
1065215000,340.97,32.13
1065215000,340.98,32.18
1065215000,340.99,32.22
1065215000,341.0,32.27
1065215000,341.01,32.32
1065215000,341.02,32.36
1065215000,341.03,32.41
1065215000,341.04,32.45
1065215000,341.05,32.5
1065215000,341.06,32.55
1065215000,341.07,32.59
1065215000,341.08,32.64
1065215000,341.09,32.69
1065215000,341.1,32.73
1065215000,341.11,32.78
1065215000,341.12,32.82
1065215000,341.13,32.87
1065215000,341.14,32.92
1065215000,341.15,32.96
1065215000,341.16,33.01
1065215000,341.17,33.06
1065215000,341.18,33.1
1065215000,341.19,33.15
1065215000,341.2,33.2
1065215000,341.21,33.24
1065215000,341.22,33.29
1065215000,341.23,33.34
1065215000,341.24,33.38
1065215000,341.25,33.43
1065215000,341.26,33.48
1065215000,341.27,33.53
1065215000,341.28,33.57
1065215000,341.29,33.62
1065215000,341.3,33.67
1065215000,341.31,33.71
1065215000,341.32,33.76
1065215000,341.33,33.81
1065215000,341.34,33.85
1065215000,341.35,33.9
1065215000,341.36,33.95
1065215000,341.37,34.0
1065215000,341.38,34.04
1065215000,341.39,34.09
1065215000,341.4,34.14
1065215000,341.41,34.18
1065215000,341.42,34.23
1065215000,341.43,34.28
1065215000,341.44,34.33
1065215000,341.45,34.37
1065215000,341.46,34.42
1065215000,341.47,34.47
1065215000,341.48,34.52
1065215000,341.49,34.56
1065215000,341.5,34.61
1065215000,341.51,34.66
1065215000,341.52,34.71
1065215000,341.53,34.75
1065215000,341.54,34.8
1065215000,341.55,34.85
1065215000,341.56,34.9
1065215000,341.57,34.94
1065215000,341.58,34.99
1065215000,341.59,35.04
1065215000,341.6,35.09
1065215000,341.61,35.13
1065215000,341.62,35.18
1065215000,341.63,35.23
1065215000,341.64,35.28
1065215000,341.65,35.33
1065215000,341.66,35.37
1065215000,341.67,35.42
1065215000,341.68,35.47
1065215000,341.69,35.52
1065215000,341.7,35.57
1065215000,341.71,35.61
1065215000,341.72,35.66
1065215000,341.73,35.71
1065215000,341.74,35.76
1065215000,341.75,35.81
1065215000,341.76,35.85
1065215000,341.77,35.9
1065215000,341.78,35.95
1065215000,341.79,36.0
1065215000,341.8,36.05
1065215000,341.81,36.09
1065215000,341.82,36.14
1065215000,341.83,36.19
1065215000,341.84,36.24
1065215000,341.85,36.29
1065215000,341.86,36.34
1065215000,341.87,36.38
1065215000,341.88,36.43
1065215000,341.89,36.48
1065215000,341.9,36.53
1065215000,341.91,36.58
1065215000,341.92,36.63
1065215000,341.93,36.67
1065215000,341.94,36.72
1065215000,341.95,36.77
1065215000,341.96,36.82
1065215000,341.97,36.87
1065215000,341.98,36.92
1065215000,341.99,36.97
1065215000,342.0,37.01
1065215000,342.01,37.06
1065215000,342.02,37.11
1065215000,342.03,37.16
1065215000,342.04,37.21
1065215000,342.05,37.26
1065215000,342.06,37.31
1065215000,342.07,37.35
1065215000,342.08,37.4
1065215000,342.09,37.45
1065215000,342.1,37.5
1065215000,342.11,37.55
1065215000,342.12,37.6
1065215000,342.13,37.65
1065215000,342.14,37.7
1065215000,342.15,37.74
1065215000,342.16,37.79
1065215000,342.17,37.84
1065215000,342.18,37.89
1065215000,342.19,37.94
1065215000,342.2,37.99
1065215000,342.21,38.04
1065215000,342.22,38.09
1065215000,342.23,38.14
1065215000,342.24,38.18
1065215000,342.25,38.23
1065215000,342.26,38.28
1065215000,342.27,38.33
1065215000,342.28,38.38
1065215000,342.29,38.43
1065215000,342.3,38.48
1065215000,342.31,38.53
1065215000,342.32,38.58
1065215000,342.33,38.63
1065215000,342.34,38.67
1065215000,342.35,38.72
1065215000,342.36,38.77
1065215000,342.37,38.82
1065215000,342.38,38.87
1065215000,342.39,38.92
1065215000,342.4,38.97
1065215000,342.41,39.02
1065215000,342.42,39.07
1065215000,342.43,39.12
1065215000,342.44,39.16
1065215000,342.45,39.21
1065215000,342.46,39.26
1065215000,342.47,39.31
1065215000,342.48,39.36
1065215000,342.49,39.41
1065215000,342.5,39.46
1065215000,342.51,39.51
1065215000,342.52,39.56
1065215000,342.53,39.61
1065215000,342.54,39.66
1065215000,342.55,39.71
1065215000,342.56,39.75
1065215000,342.57,39.8
1065215000,342.58,39.85
1065215000,342.59,39.9
1065215000,342.6,39.95
1065215000,342.61,40.0
1065215000,342.62,40.05
1065215000,342.63,40.1
1065215000,342.64,40.15
1065215000,342.65,40.2
1065215000,342.66,40.25
1065215000,342.67,40.3
1065215000,342.68,40.35
1065215000,342.69,40.39
1065215000,342.7,40.44
1065215000,342.71,40.49
1065215000,342.72,40.54
1065215000,342.73,40.59
1065215000,342.74,40.64
1065215000,342.75,40.69
1065215000,342.76,40.74
1065215000,342.77,40.79
1065215000,342.78,40.84
1065215000,342.79,40.89
1065215000,342.8,40.94
1065215000,342.81,40.99
1065215000,342.82,41.04
1065215000,342.83,41.08
1065215000,342.84,41.13
1065215000,342.85,41.18
1065215000,342.86,41.23
1065215000,342.87,41.28
1065215000,342.88,41.33
1065215000,342.89,41.38
1065215000,342.9,41.43
1065215000,342.91,41.48
1065215000,342.92,41.53
1065215000,342.93,41.58
1065215000,342.94,41.63
1065215000,342.95,41.67
1065215000,342.96,41.72
1065215000,342.97,41.77
1065215000,342.98,41.82
1065215000,342.99,41.87
1065215000,343.0,41.92
1065215000,343.01,41.97
1065215000,343.02,42.02
1065215000,343.03,42.07
1065215000,343.04,42.12
1065215000,343.05,42.17
1065215000,343.06,42.22
1065215000,343.07,42.26
1065215000,343.08,42.31
1065215000,343.09,42.36
1065215000,343.1,42.41
1065215000,343.11,42.46
1065215000,343.12,42.51
1065215000,343.13,42.56
1065215000,343.14,42.61
1065215000,343.15,42.66
1065215000,343.16,42.71
1065215000,343.17,42.75
1065215000,343.18,42.8
1065215000,343.19,42.85
1065215000,343.2,42.9
1065215000,343.21,42.95
1065215000,343.22,43.0
1065215000,343.23,43.05
1065215000,343.24,43.1
1065215000,343.25,43.15
1065215000,343.26,43.19
1065215000,343.27,43.24
1065215000,343.28,43.29
1065215000,343.29,43.34
1065215000,343.3,43.39
1065215000,343.31,43.44
1065215000,343.32,43.49
1065215000,343.33,43.54
1065215000,343.34,43.58
1065215000,343.35,43.63
1065215000,343.36,43.68
1065215000,343.37,43.73
1065215000,343.38,43.78
1065215000,343.39,43.83
1065215000,343.4,43.88
1065215000,343.41,43.92
1065215000,343.42,43.97
1065215000,343.43,44.02
1065215000,343.44,44.07
1065215000,343.45,44.12
1065215000,343.46,44.17
1065215000,343.47,44.22
1065215000,343.48,44.26
1065215000,343.49,44.31
1065215000,343.5,44.36
1065215000,343.51,44.41
1065215000,343.52,44.46
1065215000,343.53,44.5
1065215000,343.54,44.55
1065215000,343.55,44.6
1065215000,343.56,44.65
1065215000,343.57,44.7
1065215000,343.58,44.75
1065215000,343.59,44.79
1065215000,343.6,44.84
1065215000,343.61,44.89
1065215000,343.62,44.94
1065215000,343.63,44.99
1065215000,343.64,45.03
1065215000,343.65,45.08
1065215000,343.66,45.13
1065215000,343.67,45.18
1065215000,343.68,45.22
1065215000,343.69,45.27
1065215000,343.7,45.32
1065215000,343.71,45.37
1065215000,343.72,45.41
1065215000,343.73,45.46
1065215000,343.74,45.51
1065215000,343.75,45.56
1065215000,343.76,45.6
1065215000,343.77,45.65
1065215000,343.78,45.7
1065215000,343.79,45.75
1065215000,343.8,45.79
1065215000,343.81,45.84
1065215000,343.82,45.89
1065215000,343.83,45.94
1065215000,343.84,45.98
1065215000,343.85,46.03
1065215000,343.86,46.08
1065215000,343.87,46.12
1065215000,343.88,46.17
1065215000,343.89,46.22
1065215000,343.9,46.26
1065215000,343.91,46.31
1065215000,343.92,46.36
1065215000,343.93,46.4
1065215000,343.94,46.45
1065215000,343.95,46.5
1065215000,343.96,46.54
1065215000,343.97,46.59
1065215000,343.98,46.64
1065215000,343.99,46.68
1065215000,344.0,46.73
1065215000,344.01,46.78
1065215000,344.02,46.82
1065215000,344.03,46.87
1065215000,344.04,46.91
1065215000,344.05,46.96
1065215000,344.06,47.01
1065215000,344.07,47.05
1065215000,344.08,47.1
1065215000,344.09,47.14
1065215000,344.1,47.19
1065215000,344.11,47.23
1065215000,344.12,47.28
1065215000,344.13,47.33
1065215000,344.14,47.37
1065215000,344.15,47.42
1065215000,344.16,47.46
1065215000,344.17,47.51
1065215000,344.18,47.55
1065215000,344.19,47.6
1065215000,344.2,47.64
1065215000,344.21,47.69
1065215000,344.22,47.73
1065215000,344.23,47.78
1065215000,344.24,47.82
1065215000,344.25,47.87
1065215000,344.26,47.91
1065215000,344.27,47.96
1065215000,344.28,48.0
1065215000,344.29,48.05
1065215000,344.3,48.09
1065215000,344.31,48.13
1065215000,344.32,48.18
1065215000,344.33,48.22
1065215000,344.34,48.27
1065215000,344.35,48.31
1065215000,344.36,48.36
1065215000,344.37,48.4
1065215000,344.38,48.44
1065215000,344.39,48.49
1065215000,344.4,48.53
1065215000,344.41,48.57
1065215000,344.42,48.62
1065215000,344.43,48.66
1065215000,344.44,48.7
1065215000,344.45,48.75
1065215000,344.46,48.79
1065215000,344.47,48.83
1065215000,344.48,48.88
1065215000,344.49,48.92
1065215000,344.5,48.96
1065215000,344.51,49.01
1065215000,344.52,49.05
1065215000,344.53,49.09
1065215000,344.54,49.13
1065215000,344.55,49.18
1065215000,344.56,49.22
1065215000,344.57,49.26
1065215000,344.58,49.3
1065215000,344.59,49.34
1065215000,344.6,49.39
1065215000,344.61,49.43
1065215000,344.62,49.47
1065215000,344.63,49.51
1065215000,344.64,49.55
1065215000,344.65,49.59
1065215000,344.66,49.64
1065215000,344.67,49.68
1065215000,344.68,49.72
1065215000,344.69,49.76
1065215000,344.7,49.8
1065215000,344.71,49.84
1065215000,344.72,49.88
1065215000,344.73,49.92
1065215000,344.74,49.96
1065215000,344.75,50.0
1065215000,344.76,50.04
1065215000,344.77,50.08
1065215000,344.78,50.12
1065215000,344.79,50.16
1065215000,344.8,50.2
1065215000,344.81,50.24
1065215000,344.82,50.28
1065215000,344.83,50.32
1065215000,344.84,50.36
1065215000,344.85,50.4
1065215000,344.86,50.44
1065215000,344.87,50.48
1065215000,344.88,50.52
1065215000,344.89,50.56
1065215000,344.9,50.6
1065215000,344.91,50.63
1065215000,344.92,50.67
1065215000,344.93,50.71
1065215000,344.94,50.75
1065215000,344.95,50.79
1065215000,344.96,50.83
1065215000,344.97,50.86
1065215000,344.98,50.9
1065215000,344.99,50.94
1065215000,345.0,50.98
1065215000,345.01,51.01
1065215000,345.02,51.05
1065215000,345.03,51.09
1065215000,345.04,51.12
1065215000,345.05,51.16
1065215000,345.06,51.2
1065215000,345.07,51.24
1065215000,345.08,51.27
1065215000,345.09,51.31
1065215000,345.1,51.34
1065215000,345.11,51.38
1065215000,345.12,51.42
1065215000,345.13,51.45
1065215000,345.14,51.49
1065215000,345.15,51.52
1065215000,345.16,51.56
1065215000,345.17,51.59
1065215000,345.18,51.63
1065215000,345.19,51.66
1065215000,345.2,51.7
1065215000,345.21,51.73
1065215000,345.22,51.77
1065215000,345.23,51.8
1065215000,345.24,51.83
1065215000,345.25,51.87
1065215000,345.26,51.9
1065215000,345.27,51.94
1065215000,345.28,51.97
1065215000,345.29,52.0
1065215000,345.3,52.04
1065215000,345.31,52.07
1065215000,345.32,52.1
1065215000,345.33,52.13
1065215000,345.34,52.17
1065215000,345.35,52.2
1065215000,345.36,52.23
1065215000,345.37,52.26
1065215000,345.38,52.3
1065215000,345.39,52.33
1065215000,345.4,52.36
1065215000,345.41,52.39
1065215000,345.42,52.42
1065215000,345.43,52.45
1065215000,345.44,52.48
1065215000,345.45,52.51
1065215000,345.46,52.54
1065215000,345.47,52.57
1065215000,345.48,52.6
1065215000,345.49,52.63
1065215000,345.5,52.66
1065215000,345.51,52.69
1065215000,345.52,52.72
1065215000,345.53,52.75
1065215000,345.54,52.78
1065215000,345.55,52.81
1065215000,345.56,52.84
1065215000,345.57,52.87
1065215000,345.58,52.89
1065215000,345.59,52.92
1065215000,345.6,52.95
1065215000,345.61,52.98
1065215000,345.62,53.01
1065215000,345.63,53.03
1065215000,345.64,53.06
1065215000,345.65,53.09
1065215000,345.66,53.11
1065215000,345.67,53.14
1065215000,345.68,53.17
1065215000,345.69,53.19
1065215000,345.7,53.22
1065215000,345.71,53.24
1065215000,345.72,53.27
1065215000,345.73,53.29
1065215000,345.74,53.32
1065215000,345.75,53.34
1065215000,345.76,53.37
1065215000,345.77,53.39
1065215000,345.78,53.42
1065215000,345.79,53.44
1065215000,345.8,53.46
1065215000,345.81,53.49
1065215000,345.82,53.51
1065215000,345.83,53.53
1065215000,345.84,53.56
1065215000,345.85,53.58
1065215000,345.86,53.6
1065215000,345.87,53.62
1065215000,345.88,53.64
1065215000,345.89,53.67
1065215000,345.9,53.69
1065215000,345.91,53.71
1065215000,345.92,53.73
1065215000,345.93,53.75
1065215000,345.94,53.77
1065215000,345.95,53.79
1065215000,345.96,53.81
1065215000,345.97,53.83
1065215000,345.98,53.85
1065215000,345.99,53.87
1065215000,346.0,53.89
1065215000,346.01,53.91
1065215000,346.02,53.92
1065215000,346.03,53.94
1065215000,346.04,53.96
1065215000,346.05,53.98
1065215000,346.06,53.99
1065215000,346.07,54.01
1065215000,346.08,54.03
1065215000,346.09,54.05
1065215000,346.1,54.06
1065215000,346.11,54.08
1065215000,346.12,54.09
1065215000,346.13,54.11
1065215000,346.14,54.12
1065215000,346.15,54.14
1065215000,346.16,54.15
1065215000,346.17,54.17
1065215000,346.18,54.18
1065215000,346.19,54.2
1065215000,346.2,54.21
1065215000,346.21,54.22
1065215000,346.22,54.24
1065215000,346.23,54.25
1065215000,346.24,54.26
1065215000,346.25,54.27
1065215000,346.26,54.28
1065215000,346.27,54.3
1065215000,346.28,54.31
1065215000,346.29,54.32
1065215000,346.3,54.33
1065215000,346.31,54.34
1065215000,346.32,54.35
1065215000,346.33,54.36
1065215000,346.34,54.37
1065215000,346.35,54.38
1065215000,346.36,54.39
1065215000,346.37,54.39
1065215000,346.38,54.4
1065215000,346.39,54.41
1065215000,346.4,54.42
1065215000,346.41,54.42
1065215000,346.42,54.43
1065215000,346.43,54.44
1065215000,346.44,54.44
1065215000,346.45,54.45
1065215000,346.46,54.46
1065215000,346.47,54.46
1065215000,346.48,54.47
1065215000,346.49,54.47
1065215000,346.5,54.47
1065215000,346.51,54.48
1065215000,346.52,54.48
1065215000,346.53,54.49
1065215000,346.54,54.49
1065215000,346.55,54.49
1065215000,346.56,54.49
1065215000,346.57,54.49
1065215000,346.58,54.5
1065215000,346.59,54.5
1065215000,346.6,54.5
1065215000,346.61,54.5
1065215000,346.62,54.5
1065215000,346.63,54.5
1065215000,346.64,54.5
1065215000,346.65,54.5
1065215000,346.66,54.49
1065215000,346.67,54.49
1065215000,346.68,54.49
1065215000,346.69,54.49
1065215000,346.7,54.48
1065215000,346.71,54.48
1065215000,346.72,54.48
1065215000,346.73,54.47
1065215000,346.74,54.47
1065215000,346.75,54.46
1065215000,346.76,54.46
1065215000,346.77,54.45
1065215000,346.78,54.45
1065215000,346.79,54.44
1065215000,346.8,54.43
1065215000,346.81,54.43
1065215000,346.82,54.42
1065215000,346.83,54.41
1065215000,346.84,54.4
1065215000,346.85,54.39
1065215000,346.86,54.38
1065215000,346.87,54.38
1065215000,346.88,54.37
1065215000,346.89,54.35
1065215000,346.9,54.34
1065215000,346.91,54.33
1065215000,346.92,54.32
1065215000,346.93,54.31
1065215000,346.94,54.3
1065215000,346.95,54.28
1065215000,346.96,54.27
1065215000,346.97,54.26
1065215000,346.98,54.24
1065215000,346.99,54.23
1065215000,347.0,54.21
1065215000,347.01,54.2
1065215000,347.02,54.18
1065215000,347.03,54.16
1065215000,347.04,54.15
1065215000,347.05,54.13
1065215000,347.06,54.11
1065215000,347.07,54.09
1065215000,347.08,54.07
1065215000,347.09,54.05
1065215000,347.1,54.03
1065215000,347.11,54.01
1065215000,347.12,53.99
1065215000,347.13,53.97
1065215000,347.14,53.95
1065215000,347.15,53.93
1065215000,347.16,53.9
1065215000,347.17,53.88
1065215000,347.18,53.86
1065215000,347.19,53.83
1065215000,347.2,53.81
1065215000,347.21,53.78
1065215000,347.22,53.76
1065215000,347.23,53.73
1065215000,347.24,53.71
1065215000,347.25,53.68
1065215000,347.26,53.65
1065215000,347.27,53.62
1065215000,347.28,53.59
1065215000,347.29,53.57
1065215000,347.3,53.54
1065215000,347.31,53.51
1065215000,347.32,53.47
1065215000,347.33,53.44
1065215000,347.34,53.41
1065215000,347.35,53.38
1065215000,347.36,53.35
1065215000,347.37,53.31
1065215000,347.38,53.28
1065215000,347.39,53.24
1065215000,347.4,53.21
1065215000,347.41,53.17
1065215000,347.42,53.14
1065215000,347.43,53.1
1065215000,347.44,53.06
1065215000,347.45,53.03
1065215000,347.46,52.99
1065215000,347.47,52.95
1065215000,347.48,52.91
1065215000,347.49,52.87
1065215000,347.5,52.83
1065215000,347.51,52.79
1065215000,347.52,52.75
1065215000,347.53,52.7
1065215000,347.54,52.66
1065215000,347.55,52.62
1065215000,347.56,52.57
1065215000,347.57,52.53
1065215000,347.58,52.48
1065215000,347.59,52.44
1065215000,347.6,52.39
1065215000,347.61,52.34
1065215000,347.62,52.3
1065215000,347.63,52.25
1065215000,347.64,52.2
1065215000,347.65,52.15
1065215000,347.66,52.1
1065215000,347.67,52.05
1065215000,347.68,52.0
1065215000,347.69,51.94
1065215000,347.7,51.89
1065215000,347.71,51.84
1065215000,347.72,51.78
1065215000,347.73,51.73
1065215000,347.74,51.67
1065215000,347.75,51.62
1065215000,347.76,51.56
1065215000,347.77,51.5
1065215000,347.78,51.45
1065215000,347.79,51.39
1065215000,347.8,51.33
1065215000,347.81,51.27
1065215000,347.82,51.21
1065215000,347.83,51.15
1065215000,347.84,51.09
1065215000,347.85,51.02
1065215000,347.86,50.96
1065215000,347.87,50.9
1065215000,347.88,50.83
1065215000,347.89,50.77
1065215000,347.9,50.7
1065215000,347.91,50.63
1065215000,347.92,50.57
1065215000,347.93,50.5
1065215000,347.94,50.43
1065215000,347.95,50.36
1065215000,347.96,50.29
1065215000,347.97,50.22
1065215000,347.98,50.15
1065215000,347.99,50.07
1065215000,348.0,50.0
1065215000,348.01,49.93
